book_link	book_description
https://www.goodreads.com/book/show/41577769	A lost child, the family who try to protect him and the secret that refuses to stay hidden . . .Molly and Gene Myers were happy, until tragedy blighted their hopes of children. During the years of darkness and despair, they each put their marriage in jeopardy, but now they are starting to rebuild their fragile bond.This is the year of Woodstock and the moon landings; war i
https://www.goodreads.com/book/show/26889576	From the author of The Blind Side and Moneyball, The Big Short tells the story of four outsiders in the world of high-finance who predict the credit and housing bubble collapse before anyone else. The film adaptation by Adam McKay (Anchorman I and II, The Other Guys) features Academy Award® winners Christian Bale, Brad Pitt, Melissa Leo and Marisa Tomei; Academy Award® nom
https://www.goodreads.com/book/show/52661162	Retired detective Cal Hooper moves to a remote village in rural Ireland. His plans are to fix up the dilapidated cottage he&apos;s bought, to walk the mountains, to put his old police instincts to bed forever.Then a local boy appeals to him for help. His brother is missing, and no one in the village, least of all the police, seems to care. And once again, Cal feels that restles
https://www.goodreads.com/book/show/22447842	Daniel Abraham&apos;s adaptation of George R. R. Martin&apos;s acclaimed epic fantasy A Game of Thrones continues to cast its gripping spell. In the savage north, Jon Snow finds new friends-and enemies-among the brothers of the Night&apos;s Watch, sworn to defend Westeros against the horrors that lie beyond the Wall. In the more civilized savagery of King&apos;s Landing, Eddard Stark learns f
https://www.goodreads.com/book/show/2932	Daniel Defoe relates the tale of an English sailor marooned on a desert island for nearly three decades. An ordinary man struggling to survive in extraordinary circumstances, Robinson Crusoe wrestles with fate and the nature of God. This edition features maps.
https://www.goodreads.com/book/show/33507	When an unidentified “monster” threatens international shipping, French oceanographer Pierre Aronnax and his unflappable assistant Conseil join an expedition organized by the US Navy to hunt down and destroy the menace. After months of fruitless searching, they finally grapple with their quarry, but Aronnax, Conseil, and the brash Canadian harpooner Ned Land are thrown ove
https://www.goodreads.com/book/show/12615008	Book Summary of Revolution 2020 Once upon a time, in small-town India, there lived two intelligent boys. One wanted to use his intelligence to make money. One wanted to use his intelligence to create a revolution. The problem was, they both loved the same girl. Welcome to Revolution 2020. A story about childhood friends Gopal, Raghav and Aarti who struggle to find success
https://www.goodreads.com/book/show/3836	Don Quixote has become so entranced by reading chivalric romances that he determines to become a knight-errant himself. In the company of his faithful squire, Sancho Panza, his exploits blossom in all sorts of wonderful ways. While Quixote&apos;s fancy often leads him astray—he tilts at windmills, imagining them to be giants—Sancho acquires cunning and a certain sagacity. Sane
https://www.goodreads.com/book/show/41639186	Hi, I’m Keshav, and my life is screwed. I hate my job and my girlfriend left me. Ah, the beautiful Zara. Zara is from Kashmir. She is a Muslim. And did I tell you my family is a bit, well, traditional? Anyway, leave that.Zara and I broke up four years ago. She moved on in life. I didn’t. I drank every night to forget her. I called, messaged, and stalked her on social media
https://www.goodreads.com/book/show/52219273	Innovation is the main event of the modern age, the reason we experience both dramatic improvements in our living standards and unsettling changes in our society. Forget short-term symptoms like Donald Trump and Brexit, it is innovation itself that explains them and that will itself shape the 21st century for good and ill. Yet innovation remains a mysterious process, poorl
https://www.goodreads.com/book/show/2547	Kahlil Gibran’s masterpiece, The Prophet, is one of the most beloved classics of our time. Published in 1923, it has been translated into more than twenty languages, and the American editions alone have sold more than nine million copies.The Prophet is a collection of poetic essays that are philosophical, spiritual, and, above all, inspirational. Gibran’s musings are divid
https://www.goodreads.com/book/show/5680626	We all have people in our lives that we just can&apos;t seem to get along with. Whether it&apos;s our spouse, co-worker or neighbour, something about the relationship just rubs us up the wrong way, and though our natural instinct is to blame the other person, that can just make things worse.In Feeling Good Together, renowned US psychiatrist Dr David Burns applies his successful meth
https://www.goodreads.com/book/show/1219103	There was a large audience assembled on the 14th of January, 1862, at the session of the Royal Geographical Society, No. 3 Waterloo Place, London. The president, Sir Francis M -, made an important communication to his colleagues, in an address that was frequently interrupted by applause. This rare specimen of eloquence terminated with the following sonorous phrases bubblin
