user	item1	item2	rating	aspects	liked/disliked-aspects	comment
15	497	435	1	similar genre: Action, Science Fiction------similar content: action, superhero, Marvel	content	nan
15	497	527	1	similar genre: Action, Science Fiction, Adventure------similar content: action, comic book, superhero, based on a comic, Marvel	genre,content	nan
15	497	16	1	similar genre: Action, Adventure------similar content: action, superhero, predictable, cheesy	genre,content	nan
15	497	178	1	similar actor: Hugo Weaving------similar genre: Action, Science Fiction------similar content: Hugo Weaving, action, superhero, military	actor,genre,content	nan
15	497	307	1	similar genre: Action, Science Fiction------similar content: action, superhero, based on a comic, Marvel	content	nan
15	371	69	1	similar genre: Drama, Thriller, Crime------similar content: New York City, comedy, twists & turns, great acting, crime	genre,content	thriller,crime, new york
15	371	247	1	similar genre: Drama, Thriller------similar content: New York City, suspense, thriller, twist ending, mindfuck	content	nan
15	371	185	1	similar genre: Drama------similar content: classic, crime, predictable, imdb top 250, great acting	content	nan
15	371	538	1	similar genre: Drama, Crime------similar content: New York City, crime	content	nan
15	371	125	1	similar genre: Drama, Crime------similar content: organized crime, crime, violence, great acting, classic	content	nan
15	628	544	1	similar genre: Comedy------similar content: high school	content	nan
15	628	523	-1	similar genre: Comedy	genre	nan
15	628	524	1	similar genre: Comedy, Music	genre	nan
15	628	526	-1	similar actor: Selena Gomez------similar genre: Comedy	actor	nan
15	628	534	-1	similar genre: Comedy	content	nan
15	119	69	1	similar genre: Drama, Crime------similar content: atmospheric, New York City, crime, drama, masterpiece	content	nan
15	119	247	1	similar genre: Drama------similar content: soundtrack, atmospheric, New York City, dark, music	content	nan
15	119	185	1	similar genre: Drama------similar content: imdb top 250, crime, great acting, classic	content	nan
15	119	538	1	similar genre: Drama, Crime------similar content: New York City, crime	content	nan
15	119	125	1	similar director: Francis Ford Coppola------similar actor: Al Pacino, Robert Duvall------similar genre: Drama, Crime------similar content: Al Pacino, organized crime, mafia, italy, classic	director,actor	nan
15	508	321	1	similar content: great soundtrack, drama, cinematography, music, inspirational	content	nan
15	508	268	1	similar genre: Drama------similar content: great soundtrack, Oscar Nominee: Best Picture, violence, revenge, cinematography	content	nan
15	508	309	1	similar genre: Drama------similar content: Oscar Nominee: Best Picture, cinematography, violence, drama	content	nan
15	508	54	1	similar content: funny, violence, revenge, cinematography	content	nan
15	508	120	1	similar genre: Drama------similar content: dark, violence, psychological, cinematography, music	content	nan
15	254	321	1	similar content: cinematography, narrated, coming of age, surrealism, soundtrack	nan	nan
15	254	268	1	similar genre: Drama------similar content: dark comedy, Oscar Nominee: Best Picture, violence, satire, black comedy	content	nan
15	254	309	1	similar genre: Drama------similar content: Oscar Nominee: Best Picture, cinematography, imdb top 250, violence	content	nan
15	254	247	1	similar genre: Drama------similar content: drugs, surreal, social commentary, cinematography, Oscar Nominee: Best Picture	content	nan
15	254	120	1	similar genre: Drama------similar content: imdb top 250, cinematography, violence, dark, great acting	content	nan
19	235	13	1	similar content: murder, good adaptation, creepy	genre	nan
19	235	23	1	similar genre: Horror------similar content: horror	content	nan
19	235	664	1	similar genre: Horror------similar content: horror	content	nan
19	235	186	-1	similar content: children	content	nan
19	235	667	1	similar genre: Horror	genre	nan
19	495	215	1	similar actor: Robert Downey Jr.------similar genre: Action, Science Fiction, Adventure------similar content: bad science, Mark Ruffalo, Iron Man, superhero, Robert Downey Jr.	actor	nan
19	495	81	1	similar actor: Robert Downey Jr.------similar genre: Action, Science Fiction, Adventure------similar content: Mark Ruffalo, funny, Iron Man, superhero, Robert Downey Jr.	genre	nan
19	495	338	1	similar genre: Action, Science Fiction, Adventure------similar content: superhero, sci-fi, Marvel Cinematic Universe, romance, predictable	genre	nan
19	495	499	1	similar actor: Robert Downey Jr.------similar genre: Action, Science Fiction, Adventure------similar content: Iron Man, superhero, Robert Downey Jr., comic book, Marvel Cinematic Universe	actor	nan
19	495	183	1	similar actor: Robert Downey Jr.------similar genre: Action, Science Fiction, Adventure------similar content: Mark Ruffalo, Iron Man, superhero, Robert Downey Jr., comic book	actor	nan
19	373	13	1	similar genre: Thriller------similar content: suspense	genre	nan
19	373	23	1	similar director: James Wan------similar actor: Patrick Wilson------similar genre: Horror, Thriller------similar content: scary, Patrick Wilson, paranormal investigators, horror, cliche	director	nan
19	373	664	1	similar genre: Horror, Thriller------similar content: horror	genre	nan
19	373	186	-1	similar content: scary, suspense, tense	content	nan
19	373	667	1	similar genre: Horror	genre	nan
19	758	129	1	similar genre: Fantasy, Adventure------similar content: fantasy, magic, based on a book	genre	nan
19	758	130	1	similar genre: Fantasy, Adventure------similar content: fantasy, magic, based on a book	genre	nan
19	758	5	1	similar genre: Fantasy, Adventure------similar content: fantasy, magic, based on a book	genre	nan
19	758	614	-1	similar genre: Fantasy, Adventure, Family------similar content: fantasy, based on a book, talking animals, alternate reality	content	animation
19	758	6	1	similar genre: Fantasy, Adventure------similar content: fantasy, magic	genre	nan
19	319	129	1	similar genre: Fantasy, Adventure------similar content: fantasy, magic, adventure	genre	nan
19	319	130	1	similar genre: Fantasy, Adventure------similar content: fantasy, slow, magic, adventure	genre	nan
19	319	5	1	similar genre: Fantasy, Adventure------similar content: fantasy, slow, magic, adventure	genre	nan
19	319	614	-1	similar genre: Fantasy, Adventure, Family------similar content: fantasy, Johnny Depp	content	animaiton
19	319	6	1	similar genre: Fantasy, Adventure------similar content: fantasy, Johnny Depp, magic, adventure, boring	genre	nan
19	380	13	1	similar genre: Thriller------similar content: murder, suspense, thriller	genre	nan
19	380	23	1	similar genre: Horror, Thriller------similar content: horror	genre	nan
19	380	664	1	similar genre: Horror, Thriller------similar content: horror	genre	nan
19	380	186	-1	similar content: suspense, thriller	genre	nan
19	380	667	1	similar genre: Horror	genre	nan
19	789	13	-1	similar genre: Drama, Thriller------similar content: suspense, based on a book	genre	nan
19	789	23	1	similar genre: Horror, Thriller------similar content: Horror, predictable, horror	genre	nan
19	789	664	1	similar genre: Horror, Thriller------similar content: horror	genre	nan
19	789	186	1	similar genre: Science Fiction------similar content: suspense, based on a book	genre	nan
19	789	667	1	similar genre: Science Fiction, Horror	genre	nan
1	483	33	1	similar genre: Action, Thriller	genre	nan
1	483	38	1	similar genre: Thriller	genre	nan
1	483	39	1	similar genre: Action, Science Fiction, Thriller------similar content: sci-fi	genre	nan
1	483	48	1	similar genre: Action, Thriller	genre	nan
1	483	52	1	similar genre: Action, Thriller	genre	nan
1	238	33	1	similar genre: Action, Adventure, Thriller	genre	nan
1	238	35	1	similar genre: Science Fiction, Adventure, Thriller------similar content: bad science, post-apocalyptic	genre	nan
1	238	47	1	similar genre: Action, Adventure, Thriller------similar content: special effects	genre	nan
1	238	52	1	similar genre: Action, Adventure, Thriller	genre	nan
1	238	29	1	similar genre: Science Fiction, Adventure------similar content: bad science, special effects, sci-fi	genre	nan
1	757	8	-1	similar content: visually appealing	content	nan
1	757	14	1	similar genre: Fantasy, Adventure	genre	nan
1	757	18	1	similar genre: Fantasy, Family------similar content: visually appealing, Disney	genre	nan
1	757	19	1	similar genre: Fantasy, Adventure	genre	nan
1	757	53	1	similar genre: Fantasy------similar content: visually appealing	genre	nan
1	758	5	1	similar genre: Fantasy, Adventure------similar content: fantasy, magic, based on a book	genre	nan
1	758	6	1	similar genre: Fantasy, Adventure------similar content: fantasy, magic	genre	nan
1	758	42	1	similar genre: Family	genre	nan
1	758	43	1	similar genre: Family	genre	nan
1	758	17	1	similar genre: Fantasy, Adventure, Family------similar content: fantasy, magic	genre	nan
1	123	8	1	similar content: predictable	genre	nan
1	123	14	1	similar genre: Action, Fantasy, Adventure	genre	nan
1	123	18	1	similar genre: Fantasy	genre	nan
1	123	19	1	similar genre: Action, Fantasy, Adventure	genre	nan
1	123	53	1	similar genre: Fantasy	genre	nan
1	380	13	1	similar genre: Thriller------similar content: murder, suspense, thriller	genre	nan
1	380	23	-1	similar genre: Horror, Thriller------similar content: horror	genre	nan
1	380	24	-1	similar genre: Horror------similar content: serial killer, horror, clever, suspense, original	genre	nan
1	380	29	-1	similar content: horror	genre	nan
1	380	31	-1	similar genre: Horror, Thriller	genre	nan
1	618	8	1	similar genre: Drama	genre	nan
1	618	14	1	similar genre: Drama, Fantasy	genre	nan
1	618	18	1	similar genre: Romance, Fantasy	genre	nan
1	618	19	1	similar genre: Fantasy	genre	nan
1	618	53	1	similar genre: Drama, Fantasy, Romance	genre	nan
9	744	387	1	similar genre: Romance, Comedy------similar content: funny, comedy	content	nan
9	744	12	1	similar genre: Romance, Comedy------similar content: funny, comedy	content	nan
9	744	375	1	similar genre: Romance, Comedy------similar content: funny, comedy	content	nan
9	744	378	1	similar genre: Romance, Comedy------similar content: funny	content	nan
9	744	383	1	similar genre: Romance, Comedy------similar content: funny, comedy	content	nan
9	626	389	1	similar genre: Drama, Romance------similar content: sad ending	genre	nan
9	626	390	1	similar genre: Drama, Romance	genre	nan
9	626	231	1	similar genre: Drama, Romance------similar content: romance	genre	nan
9	626	88	1	similar genre: Romance, Drama------similar content: romance	genre	nan
9	626	377	1	similar genre: Drama, Romance------similar content: romance	genre	nan
9	787	389	1	similar genre: Drama, Romance	genre	nan
9	787	390	1	similar genre: Drama, Romance	genre	nan
9	787	231	1	similar genre: Drama, Romance------similar content: romance	genre	nan
9	787	88	1	similar genre: Romance, Drama------similar content: romance	genre	nan
9	787	377	1	similar genre: Drama, Romance------similar content: romance	genre	nan
