user	item	timestamp	label	aspects	liked/disliked-aspects	comment
22	327	-2-	1	director: Clyde Geronimi------actor: Mary Costa, Bill Shirley, Eleanor Audley, Verna Felton, Barbara Luddy------genre: Fantasy, Animation, Romance, Family------content: Disney, animation, visually appealing, fairy tale, fairy tales	Genre	nan
22	329	-2-	5	director: Ron Clements, John Musker------actor: Jodi Benson, Samuel E. Wright, Pat Carroll, Christopher Daniel Barnes, Kenneth Mars------genre: Animation, Family, Fantasy------content: Disney, mermaid, animation, talking animals, Oscar (Best Music - Original Song)	Genre; Actor	nan
22	74	-2-	2	director: David Fincher------actor: Edward Norton, Brad Pitt, Helena Bonham Carter, Meat Loaf, Jared Leto------genre: Drama------content: twist ending, psychology, dark comedy, social commentary, Brad Pitt	Genre	nan
22	77	-2-	5	director: Byron Howard, Rich Moore------actor: Ginnifer Goodwin, Jason Bateman, Idris Elba, Jenny Slate, Nate Torrence------genre: Animation, Adventure, Family, Comedy------content: funny, social commentary, racism, xenophobia, visually stunning	Genre	nan
22	208	-2-	3	director: Phil Lord, Christopher Miller------actor: Chris Pratt, Alison Brie, Liam Neeson, Morgan Freeman, Will Ferrell------genre: Adventure, Animation, Comedy, Family, Fantasy------content: fun, clever, breaking the fourth wall, imagination, Batman	Content	nan
13	733	-2-	3	director: Bryan Singer------actor: Patrick Stewart, Hugh Jackman, Ian McKellen, Halle Berry, Famke Janssen------genre: Adventure, Action, Science Fiction, Thriller------content: superhero, comic book, Marvel, sci-fi, action	actor	nan
13	95	-2-	5	director: Tim Burton------actor: Freddie Highmore, Johnny Depp, David Kelly, Helena Bonham Carter, Noah Taylor------genre: Adventure, Comedy, Family, Fantasy------content: Johnny Depp, Tim Burton, fantasy, quirky, remake	genre	nan
13	96	-2-	4	director: Andrew Adamson------actor: Georgie Henley, Skandar Keynes, William Moseley, Anna Popplewell, Tilda Swinton------genre: Adventure, Family, Fantasy------content: fantasy, fantasy world, Christianity, adventure, magic	genre	nan
13	614	-2-	4	director: Tim Burton------actor: Mia Wasikowska, Johnny Depp, Anne Hathaway, Helena Bonham Carter, Crispin Glover------genre: Family, Fantasy, Adventure------content: Johnny Depp, Tim Burton, visually appealing, alternate reality, Helena Bonham Carter	actor	nan
13	742	-2-	4	director: Victor Fleming------actor: Judy Garland, Ray Bolger, Jack Haley, Bert Lahr, Margaret Hamilton------genre: Adventure, Fantasy, Family------content: classic, musical, fantasy, dreamlike, based on a book	content	nan
23	344	-2-	2	director: David Yates------actor: Daniel Radcliffe, Emma Watson, Rupert Grint, Alan Rickman, Ralph Fiennes------genre: Adventure, Fantasy------content: magic, based on a book, Emma Watson, dark, harry potter	content	nan
23	345	-2-	2	director: David Yates------actor: Daniel Radcliffe, Rupert Grint, Emma Watson, Alan Rickman, Ralph Fiennes------genre: Fantasy, Adventure------content: magic, fantasy, based on a book, Emma Watson, epic	content	nan
23	347	-2-	3	director: David Yates------actor: Daniel Radcliffe, Rupert Grint, Emma Watson, Michael Gambon, Ralph Fiennes------genre: Adventure, Fantasy, Mystery------content: magic, fantasy, harry potter, based on a book, Emma Watson	content	nan
23	348	-2-	3	director: Mike Newell------actor: Daniel Radcliffe, Rupert Grint, Emma Watson, Ralph Fiennes, Alan Rickman------genre: Adventure, Fantasy, Family------content: magic, harry potter, fantasy, wizards, based on a book	content	nan
23	96	-2-	4	director: Andrew Adamson------actor: Georgie Henley, Skandar Keynes, William Moseley, Anna Popplewell, Tilda Swinton------genre: Adventure, Family, Fantasy------content: fantasy, fantasy world, Christianity, adventure, magic	content	nan
4	77	-2-	4	director: Byron Howard, Rich Moore------actor: Ginnifer Goodwin, Jason Bateman, Idris Elba, Jenny Slate, Nate Torrence------genre: Animation, Adventure, Family, Comedy------content: funny, social commentary, racism, xenophobia, visually stunning	content	nan
4	720	-2-	3	director: Stephen J. Anderson------actor: Dara McGarry, Tom Selleck, Tom Kenny, Jordan Fry, Stephen J. Anderson------genre: Animation, Comedy, Family------content: time travel, inventor, kids and family, Disney, heartwarming	genre	nan
4	341	-2-	3	director: John Lasseter------actor: Owen Wilson, Bonnie Hunt, Paul Newman, Larry the Cable Guy, Tony Shalhoub------genre: Animation, Adventure, Comedy, Family------content: Pixar, cars, animation, comedy, small town	content	nan
4	719	-2-	4	director: Kevin Lima, Chris Buck------actor: Tony Goldwyn, Minnie Driver, Glenn Close, Alex D. Linz, Rosie O'Donnell------genre: Adventure, Animation, Drama, Family------content: Disney, Phil Collins, animation, 2D Disney Animation, good soundtrack	content	nan
4	223	-2-	4	director: Dan Scanlon------actor: Billy Crystal, John Goodman, Helen Mirren, Steve Buscemi, Peter Sohn------genre: Animation, Family------content: Pixar, comedy, animation, college, sequel	content	nan
14	96	-2-	2	director: Andrew Adamson------actor: Georgie Henley, Skandar Keynes, William Moseley, Anna Popplewell, Tilda Swinton------genre: Adventure, Family, Fantasy------content: fantasy, fantasy world, Christianity, adventure, magic	genre	nan
14	742	-2-	4	director: Victor Fleming------actor: Judy Garland, Ray Bolger, Jack Haley, Bert Lahr, Margaret Hamilton------genre: Adventure, Fantasy, Family------content: classic, musical, fantasy, dreamlike, based on a book	content	like content adventure ,fantasy with higher imdb 8
14	614	-2-	1	director: Tim Burton------actor: Mia Wasikowska, Johnny Depp, Anne Hathaway, Helena Bonham Carter, Crispin Glover------genre: Family, Fantasy, Adventure------content: Johnny Depp, Tim Burton, visually appealing, alternate reality, Helena Bonham Carter	content	storyline
14	17	-2-	1	director: David Yates------actor: Eddie Redmayne, Katherine Waterston, Alison Sudol, Johnny Depp, Jude Law------genre: Adventure, Fantasy, Family------content: mystical, magic, wizardry, boring, dumbledore	director	nan
14	494	-2-	3	director: Peter Jackson------actor: Ian McKellen, Martin Freeman, Richard Armitage, Benedict Cumberbatch, Evangeline Lilly------genre: Adventure, Fantasy, Action------content: adventure, fantasy, dragon, too long, Tolkien	content	nan
5	90	-2-	5	director: Brenda Chapman, Mark Andrews------actor: Kelly Macdonald, Billy Connolly, Emma Thompson, Julie Walters, Robbie Coltrane------genre: Animation, Adventure, Comedy, Family, Action------content: Pixar, mother-daughter relationships, Scotland, coming of age, animation	genre	nan
5	719	-2-	4	director: Kevin Lima, Chris Buck------actor: Tony Goldwyn, Minnie Driver, Glenn Close, Alex D. Linz, Rosie O'Donnell------genre: Adventure, Animation, Drama, Family------content: Disney, Phil Collins, animation, 2D Disney Animation, good soundtrack	genre	nan
5	353	-2-	5	director: Chris Buck, Jennifer Lee------actor: Kristen Bell, Idina Menzel, Josh Gad, Jonathan Groff, Sterling K. Brown------genre: Animation, Family, Adventure, Comedy, Fantasy------content: Disney, sequel, music, animated, musical	genre	nan
5	354	-2-	5	director: Chris Buck, Jennifer Lee------actor: Kristen Bell, Idina Menzel, Jonathan Groff, Josh Gad, Chris Williams------genre: Adventure, Animation, Family------content: animation, short	genre	nan
5	355	-2-	5	director: Bill Condon------actor: Kristen Stewart, Robert Pattinson, Taylor Lautner, Peter Facinelli, Elizabeth Reaser------genre: Adventure, Fantasy, Drama, Romance------content: vampires, Kristen Stewart, werewolves, ridiculous, twist ending	actor	nan
6	67	-2-	4	director: Rian Johnson------actor: Daniel Craig, Chris Evans, Ana de Armas, Jamie Lee Curtis, Michael Shannon------genre: Mystery, Thriller, Comedy, Drama, Crime------content: murder mystery, clever script, unpredictable ending, mystery, black comedy	content	nan
6	74	-2-	5	director: David Fincher------actor: Edward Norton, Brad Pitt, Helena Bonham Carter, Meat Loaf, Jared Leto------genre: Drama------content: twist ending, psychology, dark comedy, social commentary, Brad Pitt	content	nan
6	207	-2-	4	director: Gus Van Sant------actor: Matt Damon, Robin Williams, Ben Affleck, Stellan Skarsgård, Minnie Driver------genre: Drama------content: Robin Williams, psychology, inspirational, mathematics, Matt Damon	actor	nan
6	470	-2-	4	director: Stanley Kubrick------actor: Jack Nicholson, Shelley Duvall, Scatman Crothers, Danny Lloyd, Barry Nelson------genre: Horror, Thriller------content: Stanley Kubrick, Jack Nicholson, psychological, atmospheric, Stephen King	genre	nan
6	599	-2-	3	director: Christopher Nolan------actor: Guy Pearce, Carrie-Anne Moss, Joe Pantoliano, Mark Boone Junior, Russ Fega------genre: Mystery, Thriller------content: nonlinear, twist ending, psychology, mindfuck, psychological	director	nan
15	341	-2-	4	director: John Lasseter------actor: Owen Wilson, Bonnie Hunt, Paul Newman, Larry the Cable Guy, Tony Shalhoub------genre: Animation, Adventure, Comedy, Family------content: Pixar, cars, animation, comedy, small town	genre, content	animated funny family friendly adventure
15	90	-2-	4	director: Brenda Chapman, Mark Andrews------actor: Kelly Macdonald, Billy Connolly, Emma Thompson, Julie Walters, Robbie Coltrane------genre: Animation, Adventure, Comedy, Family, Action------content: Pixar, mother-daughter relationships, Scotland, coming of age, animation	genre,content	animated adventure girl heroine
15	208	-2-	4	director: Phil Lord, Christopher Miller------actor: Chris Pratt, Alison Brie, Liam Neeson, Morgan Freeman, Will Ferrell------genre: Adventure, Animation, Comedy, Family, Fantasy------content: fun, clever, breaking the fourth wall, imagination, Batman	content,genre	creative animation, good message, clever
15	230	-2-	3	director: Carlos Saldanha------actor: Jesse Eisenberg, Anne Hathaway, Leslie Mann, Jane Lynch, Will.i.am------genre: Animation, Adventure, Comedy, Family------content: animation, adventure, Rio de Janeiro, talking animals, comedy	genre,actor	fun animation, comedy
15	273	-2-	3	director: Martin McDonagh------actor: Woody Harrelson, Frances McDormand, Sam Rockwell, John Hawkes, Abbie Cornish------genre: Crime, Drama------content: black humor, black comedy, Frances McDormand, social commentary, Sam Rockwell	actor, genre,content	(woody harrelson), black comedy
19	733	-2-	4	director: Bryan Singer------actor: Patrick Stewart, Hugh Jackman, Ian McKellen, Halle Berry, Famke Janssen------genre: Adventure, Action, Science Fiction, Thriller------content: superhero, comic book, Marvel, sci-fi, action	director	nan
19	96	-2-	5	director: Andrew Adamson------actor: Georgie Henley, Skandar Keynes, William Moseley, Anna Popplewell, Tilda Swinton------genre: Adventure, Family, Fantasy------content: fantasy, fantasy world, Christianity, adventure, magic	genre	nan
19	225	-2-	5	director: Steve Martino, Mike Thurmeier------actor: Ray Romano, John Leguizamo, Denis Leary, Peter Dinklage, Wanda Sykes------genre: Animation, Comedy, Adventure, Family------content: animation, Ice Age franchise	genre	animation
19	229	-2-	5	director: Steve Hickner, Simon J. Smith------actor: Jerry Seinfeld, Renée Zellweger, Jim Cummings, Matthew Broderick, Patrick Warburton------genre: Family, Animation, Adventure, Comedy------content: satire, Dreamworks, computer animation, Jerry Seinfeld, ending kinda ruined it	genre	animation
19	401	-2-	4	director: Peyton Reed------actor: Paul Rudd, Michael Douglas, Evangeline Lilly, Bobby Cannavale, Corey Stoll------genre: Science Fiction, Action, Adventure------content: superhero, Marvel, sci-fi, Paul Rudd, heist	genre	nan
1	96	-2-	4	director: Andrew Adamson------actor: Georgie Henley, Skandar Keynes, William Moseley, Anna Popplewell, Tilda Swinton------genre: Adventure, Family, Fantasy------content: fantasy, fantasy world, Christianity, adventure, magic	actor, genre, content	nan
1	355	-2-	5	director: Bill Condon------actor: Kristen Stewart, Robert Pattinson, Taylor Lautner, Peter Facinelli, Elizabeth Reaser------genre: Adventure, Fantasy, Drama, Romance------content: vampires, Kristen Stewart, werewolves, ridiculous, twist ending	genre, actor, director	nan
1	356	-2-	5	director: Bill Condon------actor: Kristen Stewart, Robert Pattinson, Taylor Lautner, Ashley Greene, Peter Facinelli------genre: Adventure, Fantasy, Romance------content: nothing happens, vampires, unintentionally funny, based on a book, bad acting	genre, actor, director	nan
1	485	-2-	3	director: Paul Verhoeven------actor: Sharon Stone, Jeanne Tripplehorn, Michael Douglas, George Dzundza, Denis Arndt------genre: Thriller, Mystery------content: erotic, Sharon Stone, suspense, Erotic Thriller, Notable Nudity	genre	nan
1	234	-2-	5	director: Kenneth Branagh------actor: Lily James, Cate Blanchett, Richard Madden, Helena Bonham Carter, Nonso Anozie------genre: Romance, Fantasy, Family, Drama------content: fairy tale, Disney, costumes, cinderella, unoriginal	genre	nan
9	634	-2-	3	director: Billy Wilder------actor: Audrey Hepburn, William Holden, Humphrey Bogart, Walter Hampden, John Williams------genre: Comedy, Drama, Romance------content: Audrey Hepburn, romance, classic, Humphrey Bogart, high society	content	classic romance
9	735	-2-	2	director: Alejandro Agresti------actor: Keanu Reeves, Sandra Bullock, Christopher Plummer, Ebon Moss-Bachrach, Willeke van Ammelrooy------genre: Romance, Drama, Mystery------content: time travel, Sandra Bullock, Keanu Reeves, love story, architecture	content	nan
9	232	-2-	2	director: Peter Chelsom------actor: John Cusack, Kate Beckinsale, Jeremy Piven, Bridget Moynahan, Eugene Levy------genre: Comedy, Romance, Drama------content: John Cusack, Good Romantic Comedies, Kate Beckinsale, romantic comedy, serendipity	content	like genre but dislike story
9	623	-2-	1	director: Cary Joji Fukunaga------actor: Mia Wasikowska, Michael Fassbender, Jamie Bell, Judi Dench, Su Elliott------genre: Drama, Romance------content: beautiful scenery, Mia Wasikowska, Michael Fassbender, gothic, beautifully filmed	content	story
9	624	-2-	1	director: Franco Zeffirelli------actor: Anna Paquin, Charlotte Gainsbourg, William Hurt, Joan Plowright, Nic Knight------genre: Drama, Romance	content	story
11	351	-2-	3	director: David Leitch------actor: Ryan Reynolds, Stan Lee------genre: Action, Comedy, Crime	director	nan
11	740	-2-	5	director: Josh Oreck------actor: Keanu Reeves, Hugo Weaving, Laurence Fishburne, Carrie-Anne Moss, Lorenzo Di Bonaventura------genre: Documentary------content: behind the scenes	director	nan
11	614	-2-	4	director: Tim Burton------actor: Mia Wasikowska, Johnny Depp, Anne Hathaway, Helena Bonham Carter, Crispin Glover------genre: Family, Fantasy, Adventure------content: Johnny Depp, Tim Burton, visually appealing, alternate reality, Helena Bonham Carter	content	nan
11	742	-2-	4	director: Victor Fleming------actor: Judy Garland, Ray Bolger, Jack Haley, Bert Lahr, Margaret Hamilton------genre: Adventure, Fantasy, Family------content: classic, musical, fantasy, dreamlike, based on a book	content	based on a nice book
11	494	-2-	5	director: Peter Jackson------actor: Ian McKellen, Martin Freeman, Richard Armitage, Benedict Cumberbatch, Evangeline Lilly------genre: Adventure, Fantasy, Action------content: adventure, fantasy, dragon, too long, Tolkien	genre	nan
7	465	-2-	4	director: Steven Clarke------genre: War, Documentary	genre	nan
7	185	-2-	5	director: Sidney Lumet------actor: Martin Balsam, John Fiedler, Lee J. Cobb, E.G. Marshall, Jack Klugman------genre: Drama------content: good dialogue, thought-provoking, social commentary, group psychology, classic	content	nan
